table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,fr,Ingelmunster,,,Ingelmunster
stops,stop_name,nl,Ingelmunster,,,Ingelmunster
stops,stop_name,de,Ingelmunster,,,Ingelmunster
stops,stop_name,en,Ingelmunster,,,Ingelmunster
stops,stop_name,fr,Izegem,,,Izegem
stops,stop_name,nl,Izegem,,,Izegem
stops,stop_name,de,Izegem,,,Izegem
stops,stop_name,en,Izegem,,,Izegem
stops,stop_name,fr,Roulers,,,Roulers
stops,stop_name,nl,Roeselare,,,Roulers
stops,stop_name,de,Roeselare / Roulers,,,Roulers
stops,stop_name,en,Roeselare / Roulers,,,Roulers
stops,stop_name,fr,Poperinge,,,Poperinge
stops,stop_name,nl,Poperinge,,,Poperinge
stops,stop_name,de,Poperinge,,,Poperinge
stops,stop_name,en,Poperinge,,,Poperinge
stops,stop_name,fr,Ypres,,,Ypres
stops,stop_name,nl,Ieper,,,Ypres
stops,stop_name,de,Ieper / Ypres,,,Ypres
stops,stop_name,en,Ypres / Ieper,,,Ypres
stops,stop_name,fr,Comines,,,Comines
stops,stop_name,nl,Komen,,,Comines
stops,stop_name,de,Komen / Comines,,,Comines
stops,stop_name,en,Comines / Komen,,,Comines
stops,stop_name,fr,Wervik,,,Wervik
stops,stop_name,nl,Wervik,,,Wervik
stops,stop_name,de,Wervik,,,Wervik
stops,stop_name,en,Wervik,,,Wervik
stops,stop_name,fr,Bissegem,,,Bissegem
stops,stop_name,nl,Bissegem,,,Bissegem
stops,stop_name,de,Bissegem,,,Bissegem
stops,stop_name,en,Bissegem,,,Bissegem
stops,stop_name,fr,Wevelgem,,,Wevelgem
stops,stop_name,nl,Wevelgem,,,Wevelgem
stops,stop_name,de,Wevelgem,,,Wevelgem
stops,stop_name,en,Wevelgem,,,Wevelgem
stops,stop_name,fr,Menin,,,Menin
stops,stop_name,nl,Menen,,,Menin
stops,stop_name,de,Menen / Menin,,,Menin
stops,stop_name,en,Menin / Menen,,,Menin
stops,stop_name,fr,Vichte,,,Vichte
stops,stop_name,nl,Vichte,,,Vichte
stops,stop_name,de,Vichte,,,Vichte
stops,stop_name,en,Vichte,,,Vichte
stops,stop_name,fr,Waregem,,,Waregem
stops,stop_name,nl,Waregem,,,Waregem
stops,stop_name,de,Waregem,,,Waregem
stops,stop_name,en,Waregem,,,Waregem
stops,stop_name,fr,Harelbeke,,,Harelbeke
stops,stop_name,nl,Harelbeke,,,Harelbeke
stops,stop_name,de,Harelbeke,,,Harelbeke
stops,stop_name,en,Harelbeke,,,Harelbeke
stops,stop_name,fr,Courtrai,,,Courtrai
stops,stop_name,nl,Kortrijk,,,Courtrai
stops,stop_name,de,Kortrijk / Courtrai,,,Courtrai
stops,stop_name,en,Courtrai / Kortrijk,,,Courtrai
stops,stop_name,fr,Ede,,,Ede
stops,stop_name,nl,Ede,,,Ede
stops,stop_name,de,Ede,,,Ede
stops,stop_name,en,Ede,,,Ede
stops,stop_name,fr,Haaltert,,,Haaltert
stops,stop_name,nl,Haaltert,,,Haaltert
stops,stop_name,de,Haaltert,,,Haaltert
stops,stop_name,en,Haaltert,,,Haaltert
stops,stop_name,fr,Welle,,,Welle
stops,stop_name,nl,Welle,,,Welle
stops,stop_name,de,Welle,,,Welle
stops,stop_name,en,Welle,,,Welle
stops,stop_name,fr,Iddergem,,,Iddergem
stops,stop_name,nl,Iddergem,,,Iddergem
stops,stop_name,de,Iddergem,,,Iddergem
stops,stop_name,en,Iddergem,,,Iddergem
stops,stop_name,fr,Liedekerke,,,Liedekerke
stops,stop_name,nl,Liedekerke,,,Liedekerke
stops,stop_name,de,Liedekerke,,,Liedekerke
stops,stop_name,en,Liedekerke,,,Liedekerke
stops,stop_name,fr,Denderleeuw,,,Denderleeuw
stops,stop_name,nl,Denderleeuw,,,Denderleeuw
stops,stop_name,de,Denderleeuw,,,Denderleeuw
stops,stop_name,en,Denderleeuw,,,Denderleeuw
stops,stop_name,fr,Okegem,,,Okegem
stops,stop_name,nl,Okegem,,,Okegem
stops,stop_name,de,Okegem,,,Okegem
stops,stop_name,en,Okegem,,,Okegem
stops,stop_name,fr,Ninove,,,Ninove
stops,stop_name,nl,Ninove,,,Ninove
stops,stop_name,de,Ninove,,,Ninove
stops,stop_name,en,Ninove,,,Ninove
stops,stop_name,fr,Eichem,,,Eichem
stops,stop_name,nl,Eichem,,,Eichem
stops,stop_name,de,Eichem,,,Eichem
stops,stop_name,en,Eichem,,,Eichem
stops,stop_name,fr,Appelterre,,,Appelterre
stops,stop_name,nl,Appelterre,,,Appelterre
stops,stop_name,de,Appelterre,,,Appelterre
stops,stop_name,en,Appelterre,,,Appelterre
stops,stop_name,fr,Zandbergen,,,Zandbergen
stops,stop_name,nl,Zandbergen,,,Zandbergen
stops,stop_name,de,Zandbergen,,,Zandbergen
stops,stop_name,en,Zandbergen,,,Zandbergen
stops,stop_name,fr,Idegem,,,Idegem
stops,stop_name,nl,Idegem,,,Idegem
stops,stop_name,de,Idegem,,,Idegem
stops,stop_name,en,Idegem,,,Idegem
stops,stop_name,fr,Schendelbeke,,,Schendelbeke
stops,stop_name,nl,Schendelbeke,,,Schendelbeke
stops,stop_name,de,Schendelbeke,,,Schendelbeke
stops,stop_name,en,Schendelbeke,,,Schendelbeke
stops,stop_name,fr,Herne,,,Herne
stops,stop_name,nl,Herne,,,Herne
stops,stop_name,de,Herne,,,Herne
stops,stop_name,en,Herne,,,Herne
stops,stop_name,fr,Tollembeek,,,Tollembeek
stops,stop_name,nl,Tollembeek,,,Tollembeek
stops,stop_name,de,Tollembeek,,,Tollembeek
stops,stop_name,en,Tollembeek,,,Tollembeek
stops,stop_name,fr,Gammerages,,,Gammerages
stops,stop_name,nl,Galmaarden,,,Gammerages
stops,stop_name,de,Galmaarden / Gammerages,,,Gammerages
stops,stop_name,en,Gammerages / Galmaarden,,,Gammerages
stops,stop_name,fr,Viane-Moerbeke,,,Viane-Moerbeke
stops,stop_name,nl,Viane-Moerbeke,,,Viane-Moerbeke
stops,stop_name,de,Viane-Moerbeke,,,Viane-Moerbeke
stops,stop_name,en,Viane-Moerbeke,,,Viane-Moerbeke
stops,stop_name,fr,Lierde,,,Lierde
stops,stop_name,nl,Lierde,,,Lierde
stops,stop_name,de,Lierde,,,Lierde
stops,stop_name,en,Lierde,,,Lierde
stops,stop_name,fr,Grammont,,,Grammont
stops,stop_name,nl,Geraardsbergen,,,Grammont
stops,stop_name,de,Geraardsbergen / Grammont,,,Grammont
stops,stop_name,en,Grammont / Geraardsbergen,,,Grammont
stops,stop_name,fr,Vijfhuizen,,,Vijfhuizen
stops,stop_name,nl,Vijfhuizen,,,Vijfhuizen
stops,stop_name,de,Vijfhuizen,,,Vijfhuizen
stops,stop_name,en,Vijfhuizen,,,Vijfhuizen
stops,stop_name,fr,Erpe-Mere,,,Erpe-Mere
stops,stop_name,nl,Erpe-Mere,,,Erpe-Mere
stops,stop_name,de,Erpe-Mere,,,Erpe-Mere
stops,stop_name,en,Erpe-Mere,,,Erpe-Mere
stops,stop_name,fr,Bambrugge,,,Bambrugge
stops,stop_name,nl,Bambrugge,,,Bambrugge
stops,stop_name,de,Bambrugge,,,Bambrugge
stops,stop_name,en,Bambrugge,,,Bambrugge
stops,stop_name,fr,Burst,,,Burst
stops,stop_name,nl,Burst,,,Burst
stops,stop_name,de,Burst,,,Burst
stops,stop_name,en,Burst,,,Burst
stops,stop_name,fr,Terhagen,,,Terhagen
stops,stop_name,nl,Terhagen,,,Terhagen
stops,stop_name,de,Terhagen,,,Terhagen
stops,stop_name,en,Terhagen,,,Terhagen
stops,stop_name,fr,Herzele,,,Herzele
stops,stop_name,nl,Herzele,,,Herzele
stops,stop_name,de,Herzele,,,Herzele
stops,stop_name,en,Herzele,,,Herzele
stops,stop_name,fr,Hillegem,,,Hillegem
stops,stop_name,nl,Hillegem,,,Hillegem
stops,stop_name,de,Hillegem,,,Hillegem
stops,stop_name,en,Hillegem,,,Hillegem
stops,stop_name,fr,Balegem-Dorp,,,Balegem-Dorp
stops,stop_name,nl,Balegem-Dorp,,,Balegem-Dorp
stops,stop_name,de,Balegem-Dorp / Balegem-Village,,,Balegem-Dorp
stops,stop_name,en,Balegem-Village / Balegem-Dorp,,,Balegem-Dorp
stops,stop_name,fr,Balegem-Zuid,,,Balegem-Zuid
stops,stop_name,nl,Balegem-Zuid,,,Balegem-Zuid
stops,stop_name,de,Balegem-Zuid / Balegem-Sud,,,Balegem-Zuid
stops,stop_name,en,Balegem-Sud / Balegem-Zuid,,,Balegem-Zuid
stops,stop_name,fr,Munkzwalm,,,Munkzwalm
stops,stop_name,nl,Munkzwalm,,,Munkzwalm
stops,stop_name,de,Munkzwalm,,,Munkzwalm
stops,stop_name,en,Munkzwalm,,,Munkzwalm
stops,stop_name,fr,Zottegem,,,Zottegem
stops,stop_name,nl,Zottegem,,,Zottegem
stops,stop_name,de,Zottegem,,,Zottegem
stops,stop_name,en,Zottegem,,,Zottegem
stops,stop_name,fr,Alost Kerrebroek,,,Alost Kerrebroek
stops,stop_name,nl,Aalst Kerrebroek,,,Alost Kerrebroek
stops,stop_name,de,Aalst-Kerrebroek/Alost-Kerrebroek,,,Alost Kerrebroek
stops,stop_name,en,Alost Kerrebroek/Aalst Kerrebroek,,,Alost Kerrebroek
stops,stop_name,fr,Erembodegem,,,Erembodegem
stops,stop_name,nl,Erembodegem,,,Erembodegem
stops,stop_name,de,Erembodegem,,,Erembodegem
stops,stop_name,en,Erembodegem,,,Erembodegem
stops,stop_name,fr,Lede,,,Lede
stops,stop_name,nl,Lede,,,Lede
stops,stop_name,de,Lede,,,Lede
stops,stop_name,en,Lede,,,Lede
stops,stop_name,fr,Alost,,,Alost
stops,stop_name,nl,Aalst,,,Alost
stops,stop_name,de,Aalst / Alost,,,Alost
stops,stop_name,en,Alost / Aalst,,,Alost
stops,stop_name,fr,Zwijndrecht,,,Zwijndrecht
stops,stop_name,nl,Zwijndrecht,,,Zwijndrecht
stops,stop_name,de,Zwijndrecht,,,Zwijndrecht
stops,stop_name,en,Zwijndrecht,,,Zwijndrecht
stops,stop_name,fr,Melsele,,,Melsele
stops,stop_name,nl,Melsele,,,Melsele
stops,stop_name,de,Melsele,,,Melsele
stops,stop_name,en,Melsele,,,Melsele
stops,stop_name,fr,Beveren,,,Beveren
stops,stop_name,nl,Beveren,,,Beveren
stops,stop_name,de,Beveren,,,Beveren
stops,stop_name,en,Beveren,,,Beveren
stops,stop_name,fr,Nieuwkerken-Waas,,,Nieuwkerken-Waas
stops,stop_name,nl,Nieuwkerken-Waas,,,Nieuwkerken-Waas
stops,stop_name,de,Nieuwkerken-Waas,,,Nieuwkerken-Waas
stops,stop_name,en,Nieuwkerken-Waas,,,Nieuwkerken-Waas
stops,stop_name,fr,Tamise,,,Tamise
stops,stop_name,nl,Temse,,,Tamise
stops,stop_name,de,Temse / Tamise,,,Tamise
stops,stop_name,en,Tamise / Temse,,,Tamise
stops,stop_name,fr,Saint-Nicolas,,,Saint-Nicolas
stops,stop_name,nl,Sint-Niklaas,,,Saint-Nicolas
stops,stop_name,de,Sint-Niklaas / Saint-Nicolas,,,Saint-Nicolas
stops,stop_name,en,Saint-Nicolas / Sint-Niklaas,,,Saint-Nicolas
stops,stop_name,fr,Belsele,,,Belsele
stops,stop_name,nl,Belsele,,,Belsele
stops,stop_name,de,Belsele,,,Belsele
stops,stop_name,en,Belsele,,,Belsele
stops,stop_name,fr,Sinaai,,,Sinaai
stops,stop_name,nl,Sinaai,,,Sinaai
stops,stop_name,de,Sinaai,,,Sinaai
stops,stop_name,en,Sinaai,,,Sinaai
stops,stop_name,fr,Zele,,,Zele
stops,stop_name,nl,Zele,,,Zele
stops,stop_name,de,Zele,,,Zele
stops,stop_name,en,Zele,,,Zele
stops,stop_name,fr,Lokeren,,,Lokeren
stops,stop_name,nl,Lokeren,,,Lokeren
stops,stop_name,de,Lokeren,,,Lokeren
stops,stop_name,en,Lokeren,,,Lokeren
stops,stop_name,fr,Beervelde,,,Beervelde
stops,stop_name,nl,Beervelde,,,Beervelde
stops,stop_name,de,Beervelde,,,Beervelde
stops,stop_name,en,Beervelde,,,Beervelde
stops,stop_name,fr,Waarschoot,,,Waarschoot
stops,stop_name,nl,Waarschoot,,,Waarschoot
stops,stop_name,de,Waarschoot,,,Waarschoot
stops,stop_name,en,Waarschoot,,,Waarschoot
stops,stop_name,fr,Eeklo,,,Eeklo
stops,stop_name,nl,Eeklo,,,Eeklo
stops,stop_name,de,Eeklo,,,Eeklo
stops,stop_name,en,Eeklo,,,Eeklo
stops,stop_name,fr,Serskamp,,,Serskamp
stops,stop_name,nl,Serskamp,,,Serskamp
stops,stop_name,de,Serskamp,,,Serskamp
stops,stop_name,en,Serskamp,,,Serskamp
stops,stop_name,fr,Kwatrecht,,,Kwatrecht
stops,stop_name,nl,Kwatrecht,,,Kwatrecht
stops,stop_name,de,Kwatrecht,,,Kwatrecht
stops,stop_name,en,Kwatrecht,,,Kwatrecht
stops,stop_name,fr,Wetteren,,,Wetteren
stops,stop_name,nl,Wetteren,,,Wetteren
stops,stop_name,de,Wetteren,,,Wetteren
stops,stop_name,en,Wetteren,,,Wetteren
stops,stop_name,fr,Schellebelle,,,Schellebelle
stops,stop_name,nl,Schellebelle,,,Schellebelle
stops,stop_name,de,Schellebelle,,,Schellebelle
stops,stop_name,en,Schellebelle,,,Schellebelle
stops,stop_name,fr,Wichelen,,,Wichelen
stops,stop_name,nl,Wichelen,,,Wichelen
stops,stop_name,de,Wichelen,,,Wichelen
stops,stop_name,en,Wichelen,,,Wichelen
stops,stop_name,fr,Schoonaarde,,,Schoonaarde
stops,stop_name,nl,Schoonaarde,,,Schoonaarde
stops,stop_name,de,Schoonaarde,,,Schoonaarde
stops,stop_name,en,Schoonaarde,,,Schoonaarde
stops,stop_name,fr,Oudegem,,,Oudegem
stops,stop_name,nl,Oudegem,,,Oudegem
stops,stop_name,de,Oudegem,,,Oudegem
stops,stop_name,en,Oudegem,,,Oudegem
stops,stop_name,fr,Sint-Gillis,,,Sint-Gillis
stops,stop_name,nl,Sint-Gillis,,,Sint-Gillis
stops,stop_name,de,Sint-Gillis,,,Sint-Gillis
stops,stop_name,en,Sint-Gillis,,,Sint-Gillis
stops,stop_name,fr,Termonde,,,Termonde
stops,stop_name,nl,Dendermonde,,,Termonde
stops,stop_name,de,Dendermonde / Termonde,,,Termonde
stops,stop_name,en,Termonde / Dendermonde,,,Termonde
stops,stop_name,fr,Sleidinge,,,Sleidinge
stops,stop_name,nl,Sleidinge,,,Sleidinge
stops,stop_name,de,Sleidinge,,,Sleidinge
stops,stop_name,en,Sleidinge,,,Sleidinge
stops,stop_name,fr,Evergem,,,Evergem
stops,stop_name,nl,Evergem,,,Evergem
stops,stop_name,de,Evergem,,,Evergem
stops,stop_name,en,Evergem,,,Evergem
stops,stop_name,fr,Wondelgem,,,Wondelgem
stops,stop_name,nl,Wondelgem,,,Wondelgem
stops,stop_name,de,Wondelgem,,,Wondelgem
stops,stop_name,en,Wondelgem,,,Wondelgem
stops,stop_name,fr,Gentbrugge,,,Gentbrugge
stops,stop_name,nl,Gentbrugge,,,Gentbrugge
stops,stop_name,de,Gentbrugge,,,Gentbrugge
stops,stop_name,en,Gentbrugge,,,Gentbrugge
stops,stop_name,fr,Gand-Dampoort,,,Gand-Dampoort
stops,stop_name,nl,Gent-Dampoort,,,Gand-Dampoort
stops,stop_name,de,Gent-Dampoort / Gand-Dampoort,,,Gand-Dampoort
stops,stop_name,en,Gand-Dampoort / Gent-Dampoort,,,Gand-Dampoort
stops,stop_name,fr,Scheldewindeke,,,Scheldewindeke
stops,stop_name,nl,Scheldewindeke,,,Scheldewindeke
stops,stop_name,de,Scheldewindeke,,,Scheldewindeke
stops,stop_name,en,Scheldewindeke,,,Scheldewindeke
stops,stop_name,fr,Moortsele,,,Moortsele
stops,stop_name,nl,Moortsele,,,Moortsele
stops,stop_name,de,Moortsele,,,Moortsele
stops,stop_name,en,Moortsele,,,Moortsele
stops,stop_name,fr,Landskouter,,,Landskouter
stops,stop_name,nl,Landskouter,,,Landskouter
stops,stop_name,de,Landskouter,,,Landskouter
stops,stop_name,en,Landskouter,,,Landskouter
stops,stop_name,fr,Gontrode,,,Gontrode
stops,stop_name,nl,Gontrode,,,Gontrode
stops,stop_name,de,Gontrode,,,Gontrode
stops,stop_name,en,Gontrode,,,Gontrode
stops,stop_name,fr,Melle,,,Melle
stops,stop_name,nl,Melle,,,Melle
stops,stop_name,de,Melle,,,Melle
stops,stop_name,en,Melle,,,Melle
stops,stop_name,fr,Merelbeke,,,Merelbeke
stops,stop_name,nl,Merelbeke,,,Merelbeke
stops,stop_name,de,Merelbeke,,,Merelbeke
stops,stop_name,en,Merelbeke,,,Merelbeke
stops,stop_name,fr,Renaix,,,Renaix
stops,stop_name,nl,Ronse,,,Renaix
stops,stop_name,de,Ronse / Renaix,,,Renaix
stops,stop_name,en,Renaix / Ronse,,,Renaix
stops,stop_name,fr,Anzegem,,,Anzegem
stops,stop_name,nl,Anzegem,,,Anzegem
stops,stop_name,de,Anzegem,,,Anzegem
stops,stop_name,en,Anzegem,,,Anzegem
stops,stop_name,fr,Sint-Denijs-Boekel,,,Sint-Denijs-Boekel
stops,stop_name,nl,Sint-Denijs-Boekel,,,Sint-Denijs-Boekel
stops,stop_name,de,Sint-Denijs-Boekel,,,Sint-Denijs-Boekel
stops,stop_name,en,Sint-Denijs-Boekel,,,Sint-Denijs-Boekel
stops,stop_name,fr,Eke-Nazareth,,,Eke-Nazareth
stops,stop_name,nl,Eke-Nazareth,,,Eke-Nazareth
stops,stop_name,de,Eke-Nazareth,,,Eke-Nazareth
stops,stop_name,en,Eke-Nazareth,,,Eke-Nazareth
stops,stop_name,fr,Gavere-Asper,,,Gavere-Asper
stops,stop_name,nl,Gavere-Asper,,,Gavere-Asper
stops,stop_name,de,Gavere-Asper,,,Gavere-Asper
stops,stop_name,en,Gavere-Asper,,,Gavere-Asper
stops,stop_name,fr,Zingem,,,Zingem
stops,stop_name,nl,Zingem,,,Zingem
stops,stop_name,de,Zingem,,,Zingem
stops,stop_name,en,Zingem,,,Zingem
stops,stop_name,fr,Eine,,,Eine
stops,stop_name,nl,Eine,,,Eine
stops,stop_name,de,Eine,,,Eine
stops,stop_name,en,Eine,,,Eine
stops,stop_name,fr,Audenarde,,,Audenarde
stops,stop_name,nl,Oudenaarde,,,Audenarde
stops,stop_name,de,Oudenaarde / Audenarde,,,Audenarde
stops,stop_name,en,Audenarde / Oudenaarde,,,Audenarde
stops,stop_name,fr,Dixmude,,,Dixmude
stops,stop_name,nl,Diksmuide,,,Dixmude
stops,stop_name,de,Diksmuide/Dixmude,,,Dixmude
stops,stop_name,en,Dixmude/Diksmuide,,,Dixmude
stops,stop_name,fr,Kortemark,,,Kortemark
stops,stop_name,nl,Kortemark,,,Kortemark
stops,stop_name,de,Kortemark,,,Kortemark
stops,stop_name,en,Kortemark,,,Kortemark
stops,stop_name,fr,La Panne,,,La Panne
stops,stop_name,nl,De Panne,,,La Panne
stops,stop_name,de,De Panne / La Panne,,,La Panne
stops,stop_name,en,La Panne / De Panne,,,La Panne
stops,stop_name,fr,Coxyde,,,Coxyde
stops,stop_name,nl,Koksijde,,,Coxyde
stops,stop_name,de,Koksijde / Coxyde,,,Coxyde
stops,stop_name,en,Coxyde / Koksijde,,,Coxyde
stops,stop_name,fr,Furnes,,,Furnes
stops,stop_name,nl,Veurne,,,Furnes
stops,stop_name,de,Veurne / Furnes,,,Furnes
stops,stop_name,en,Furnes / Veurne,,,Furnes
stops,stop_name,fr,Aarsele,,,Aarsele
stops,stop_name,nl,Aarsele,,,Aarsele
stops,stop_name,de,Aarsele,,,Aarsele
stops,stop_name,en,Aarsele,,,Aarsele
stops,stop_name,fr,Tielt,,,Tielt
stops,stop_name,nl,Tielt,,,Tielt
stops,stop_name,de,Tielt,,,Tielt
stops,stop_name,en,Tielt,,,Tielt
stops,stop_name,fr,Lichtervelde,,,Lichtervelde
stops,stop_name,nl,Lichtervelde,,,Lichtervelde
stops,stop_name,de,Lichtervelde,,,Lichtervelde
stops,stop_name,en,Lichtervelde,,,Lichtervelde
stops,stop_name,fr,Deinze,,,Deinze
stops,stop_name,nl,Deinze,,,Deinze
stops,stop_name,de,Deinze,,,Deinze
stops,stop_name,en,Deinze,,,Deinze
stops,stop_name,fr,De Pinte,,,De Pinte
stops,stop_name,nl,De Pinte,,,De Pinte
stops,stop_name,de,De Pinte,,,De Pinte
stops,stop_name,en,De Pinte,,,De Pinte
stops,stop_name,fr,Landegem,,,Landegem
stops,stop_name,nl,Landegem,,,Landegem
stops,stop_name,de,Landegem,,,Landegem
stops,stop_name,en,Landegem,,,Landegem
stops,stop_name,fr,Tronchiennes,,,Tronchiennes
stops,stop_name,nl,Drongen,,,Tronchiennes
stops,stop_name,de,Drongen / Tronchiennes,,,Tronchiennes
stops,stop_name,en,Tronchiennes / Drongen,,,Tronchiennes
stops,stop_name,fr,Gand-Saint-Pierre,,,Gand-Saint-Pierre
stops,stop_name,nl,Gent-Sint-Pieters,,,Gand-Saint-Pierre
stops,stop_name,de,Gent-Sint-Pieters / Gand-Saint-Pierre,,,Gand-Saint-Pierre
stops,stop_name,en,Gand-Saint-Pierre / Gent-Sint-Pieters,,,Gand-Saint-Pierre
stops,stop_name,fr,Ostende,,,Ostende
stops,stop_name,nl,Oostende,,,Ostende
stops,stop_name,de,Oostende / Ostende,,,Ostende
stops,stop_name,en,Ostende / Oostende,,,Ostende
stops,stop_name,fr,Knokke,,,Knokke
stops,stop_name,nl,Knokke,,,Knokke
stops,stop_name,de,Knokke,,,Knokke
stops,stop_name,en,Knokke,,,Knokke
stops,stop_name,fr,Duinbergen,,,Duinbergen
stops,stop_name,nl,Duinbergen,,,Duinbergen
stops,stop_name,de,Duinbergen,,,Duinbergen
stops,stop_name,en,Duinbergen,,,Duinbergen
stops,stop_name,fr,Heist,,,Heist
stops,stop_name,nl,Heist,,,Heist
stops,stop_name,de,Heist,,,Heist
stops,stop_name,en,Heist,,,Heist
stops,stop_name,fr,Lissewege,,,Lissewege
stops,stop_name,nl,Lissewege,,,Lissewege
stops,stop_name,de,Lissewege,,,Lissewege
stops,stop_name,en,Lissewege,,,Lissewege
stops,stop_name,fr,Zeebrugge-Dorp,,,Zeebrugge-Dorp
stops,stop_name,nl,Zeebrugge-Dorp,,,Zeebrugge-Dorp
stops,stop_name,de,Zeebrugge-Dorp,,,Zeebrugge-Dorp
stops,stop_name,en,Zeebrugge-Dorp,,,Zeebrugge-Dorp
stops,stop_name,fr,Blankenberge,,,Blankenberge
stops,stop_name,nl,Blankenberge,,,Blankenberge
stops,stop_name,de,Blankenberge,,,Blankenberge
stops,stop_name,en,Blankenberge,,,Blankenberge
stops,stop_name,fr,Torhout,,,Torhout
stops,stop_name,nl,Torhout,,,Torhout
stops,stop_name,de,Torhout,,,Torhout
stops,stop_name,en,Torhout,,,Torhout
stops,stop_name,fr,Zedelgem,,,Zedelgem
stops,stop_name,nl,Zedelgem,,,Zedelgem
stops,stop_name,de,Zedelgem,,,Zedelgem
stops,stop_name,en,Zedelgem,,,Zedelgem
stops,stop_name,fr,Zeebrugge-Strand,,,Zeebrugge-Strand
stops,stop_name,nl,Zeebrugge-Strand,,,Zeebrugge-Strand
stops,stop_name,de,Zeebrugge-Strand,,,Zeebrugge-Strand
stops,stop_name,en,Zeebrugge-Strand,,,Zeebrugge-Strand
stops,stop_name,fr,Hansbeke,,,Hansbeke
stops,stop_name,nl,Hansbeke,,,Hansbeke
stops,stop_name,de,Hansbeke,,,Hansbeke
stops,stop_name,en,Hansbeke,,,Hansbeke
stops,stop_name,fr,Bellem,,,Bellem
stops,stop_name,nl,Bellem,,,Bellem
stops,stop_name,de,Bellem,,,Bellem
stops,stop_name,en,Bellem,,,Bellem
stops,stop_name,fr,Aalter,,,Aalter
stops,stop_name,nl,Aalter,,,Aalter
stops,stop_name,de,Aalter,,,Aalter
stops,stop_name,en,Aalter,,,Aalter
stops,stop_name,fr,Maria-Aalter,,,Maria-Aalter
stops,stop_name,nl,Maria-Aalter,,,Maria-Aalter
stops,stop_name,de,Maria-Aalter,,,Maria-Aalter
stops,stop_name,en,Maria-Aalter,,,Maria-Aalter
stops,stop_name,fr,Beernem,,,Beernem
stops,stop_name,nl,Beernem,,,Beernem
stops,stop_name,de,Beernem,,,Beernem
stops,stop_name,en,Beernem,,,Beernem
stops,stop_name,fr,Oostkamp,,,Oostkamp
stops,stop_name,nl,Oostkamp,,,Oostkamp
stops,stop_name,de,Oostkamp,,,Oostkamp
stops,stop_name,en,Oostkamp,,,Oostkamp
stops,stop_name,fr,Bruges-Saint-Pierre,,,Bruges-Saint-Pierre
stops,stop_name,nl,Brugge-Sint-Pieters,,,Bruges-Saint-Pierre
stops,stop_name,de,Brugge-Sint-Pieters / Bruges-Saint-Pierre,,,Bruges-Saint-Pierre
stops,stop_name,en,Bruges-Saint-Pierre / Brugge-Sint-Pieters,,,Bruges-Saint-Pierre
stops,stop_name,fr,Bruges,,,Bruges
stops,stop_name,nl,Brugge,,,Bruges
stops,stop_name,de,Brugge / Bruges,,,Bruges
stops,stop_name,en,Bruges / Brugge,,,Bruges
stops,stop_name,fr,Rebaix,,,Rebaix
stops,stop_name,nl,Rebaix,,,Rebaix
stops,stop_name,de,Rebaix,,,Rebaix
stops,stop_name,en,Rebaix,,,Rebaix
stops,stop_name,fr,Papignies,,,Papignies
stops,stop_name,nl,Papegem,,,Papignies
stops,stop_name,de,Papignies,,,Papignies
stops,stop_name,en,Papignies,,,Papignies
stops,stop_name,fr,Houraing,,,Houraing
stops,stop_name,nl,Houraing,,,Houraing
stops,stop_name,de,Houraing,,,Houraing
stops,stop_name,en,Houraing,,,Houraing
stops,stop_name,fr,Acren,,,Acren
stops,stop_name,nl,Acren,,,Acren
stops,stop_name,de,Acren,,,Acren
stops,stop_name,en,Acren,,,Acren
stops,stop_name,fr,Lessines,,,Lessines
stops,stop_name,nl,Lessen,,,Lessines
stops,stop_name,de,Lessen / Lessines,,,Lessines
stops,stop_name,en,Lessines / Lessen,,,Lessines
stops,stop_name,fr,Leuze,,,Leuze
stops,stop_name,nl,Leuze,,,Leuze
stops,stop_name,de,Leuze,,,Leuze
stops,stop_name,en,Leuze,,,Leuze
stops,stop_name,fr,Cambron-Casteau,,,Cambron-Casteau
stops,stop_name,nl,Cambron-Casteau,,,Cambron-Casteau
stops,stop_name,de,Cambron-Casteau,,,Cambron-Casteau
stops,stop_name,en,Cambron-Casteau,,,Cambron-Casteau
stops,stop_name,fr,Brugelette,,,Brugelette
stops,stop_name,nl,Brugelette,,,Brugelette
stops,stop_name,de,Brugelette,,,Brugelette
stops,stop_name,en,Brugelette,,,Brugelette
stops,stop_name,fr,Mévergnies-Attre,,,Mévergnies-Attre
stops,stop_name,nl,Mévergnies-Attre,,,Mévergnies-Attre
stops,stop_name,de,Mévergnies-Attre,,,Mévergnies-Attre
stops,stop_name,en,Mévergnies-Attre,,,Mévergnies-Attre
stops,stop_name,fr,Maffle,,,Maffle
stops,stop_name,nl,Maffle,,,Maffle
stops,stop_name,de,Maffle,,,Maffle
stops,stop_name,en,Maffle,,,Maffle
stops,stop_name,fr,Ath,,,Ath
stops,stop_name,nl,Aat,,,Ath
stops,stop_name,de,Aat / Ath,,,Ath
stops,stop_name,en,Ath / Aat,,,Ath
stops,stop_name,fr,Herseaux,,,Herseaux
stops,stop_name,nl,Herzeeuw,,,Herseaux
stops,stop_name,de,Herseaux,,,Herseaux
stops,stop_name,en,Herseaux,,,Herseaux
stops,stop_name,fr,Mouscron,,,Mouscron
stops,stop_name,nl,Moeskroen,,,Mouscron
